"label","subdistrict_id"
"Bandar Baru, Kabupaten Pidie Jaya, Nanggroe Aceh Darussalam (NAD)","5022"
"Bandar Dua, Kabupaten Pidie Jaya, Nanggroe Aceh Darussalam (NAD)","5023"
"Bandar Huluan, Kabupaten Simalungun, Sumatera Utara","5694"
"Bandar Kedung Mulyo, Kabupaten Jombang, Jawa Timur","2264"
"Bandar Khalifah, Kabupaten Serdang Bedagai, Sumatera Utara","5575"
"Bandar Masilam, Kabupaten Simalungun, Sumatera Utara","5695"
"Bandar Mataram, Kabupaten Lampung Tengah, Lampung","3174"
"Bandar Negeri Semuong, Kabupaten Tanggamus, Lampung","6318"
"Bandar Negeri Suoh, Kabupaten Lampung Barat, Lampung","3142"
"Bandar Pasir Mandoge, Kabupaten Asahan, Sumatera Utara","219"
"Bandar Petalangan, Kabupaten Pelalawan, Riau","4926"
"Bandar Pulau, Kabupaten Asahan, Sumatera Utara","220"
"Bandar Pusaka, Kabupaten Aceh Tamiang, Nanggroe Aceh Darussalam (NAD)","84"
"Bandar Sei Kijang, Kabupaten Pelalawan, Riau","4927"
"Bandar Sribawono, Kabupaten Lampung Timur, Lampung","3200"
"Bandar Surabaya, Kabupaten Lampung Tengah, Lampung","3175"
"Bandar, Kabupaten Batang, Jawa Tengah","685"
"Bandar, Kabupaten Bener Meriah, Nanggroe Aceh Darussalam (NAD)","797"
"Bandar, Kabupaten Pacitan, Jawa Timur","4523"
"Bandar, Kabupaten Simalungun, Sumatera Utara","5693"
"Banding Agung, Kabupaten Ogan Komering Ulu Selatan, Sumatera Selatan","4483"
"Bandongan, Kabupaten Magelang, Jawa Tengah","3511"
"Bandung Kidul, Kota Bandung, Jawa Barat","343"
"Bandung Kulon, Kota Bandung, Jawa Barat","344"
"Bandung Wetan, Kota Bandung, Jawa Barat","345"
"Bandung, Kabupaten Serang, Banten","5541"
"Bandung, Kabupaten Tulungagung, Jawa Timur","6821"
"Bandungan, Kabupaten Semarang, Jawa Tengah","5481"
"Bang Haji, Kabupaten Bengkulu Tengah, Bengkulu","852"
"Banggae Timur, Kabupaten Majene, Sulawesi Barat","3580"
"Banggae, Kabupaten Majene, Sulawesi Barat","3579"
"Banggai Selatan, Kabupaten Banggai Kepulauan, Sulawesi Tengah","408"
"Banggai Tengah, Kabupaten Banggai Kepulauan, Sulawesi Tengah","409"
"Banggai Utara, Kabupaten Banggai Kepulauan, Sulawesi Tengah","410"
"Banggai, Kabupaten Banggai Kepulauan, Sulawesi Tengah","407"
"Bangil, Kabupaten Pasuruan, Jawa Timur","4793"
"Bangilan, Kabupaten Tuban, Jawa Timur","6779"
"Bangkala Barat, Kabupaten Jeneponto, Sulawesi Selatan","2239"
"Bangkala, Kabupaten Jeneponto, Sulawesi Selatan","2238"
"Bangkalan, Kabupaten Bangkalan, Jawa Timur","455"
"Bangkelekila, Kabupaten Toraja Utara, Sulawesi Selatan","6740"
"Bangkinang Seberang, Kabupaten Kampar, Riau","2293"
"Bangkinang, Kabupaten Kampar, Riau","2292"
"Bangko Barat, Kabupaten Merangin, Jambi","3939"
"Bangko Pusaka (Pusako), Kabupaten Rokan Hilir, Riau","5305"
"Bangko, Kabupaten Merangin, Jambi","3938"
"Bangko, Kabupaten Rokan Hilir, Riau","5304"
"Bangkurung, Kabupaten Banggai Kepulauan, Sulawesi Tengah","411"
"Bangli, Kabupaten Bangli, Bali","472"
"Bangodua, Kabupaten Indramayu, Jawa Barat","2053"
"Bangorejo, Kabupaten Banyuwangi, Jawa Timur","600"
"Bangsal, Kabupaten Mojokerto, Jawa Timur","4070"
"Bangsalsari, Kabupaten Jember, Jawa Timur","2205"
"Bangsri, Kabupaten Jepara, Jawa Tengah","2248"
"Bangun Purba, Kabupaten Deli Serdang, Sumatera Utara","1537"
"Bangun Purba, Kabupaten Rokan Hulu, Riau","5318"
"Bangunrejo, Kabupaten Lampung Tengah, Lampung","3176"
"Banguntapan, Kabupaten Bantul, DI Yogyakarta","538"
"Banjang, Kabupaten Hulu Sungai Utara, Kalimantan Selatan","2000"
"Banjar Agung, Kabupaten Tulang Bawang, Lampung","6798"
"Banjar Baru Selatan, Kota Banjarbaru, Kalimantan Selatan","499"
"Banjar Baru Utara, Kota Banjarbaru, Kalimantan Selatan","500"
"Banjar Baru, Kabupaten Tulang Bawang, Lampung","6799"
"Banjar Margo, Kabupaten Tulang Bawang, Lampung","6800"
"Banjar, Kabupaten Buleleng, Bali","1279"
"Banjar, Kabupaten Pandeglang, Banten","4656"
"Banjar, Kota Banjar, Jawa Barat","495"
"Banjaran, Kabupaten Bandung, Jawa Barat","309"
"Banjaran, Kabupaten Majalengka, Jawa Barat","3554"
"Banjarangkan, Kabupaten Klungkung, Bali","2748"
"Banjarejo, Kabupaten Blora, Jawa Tengah","999"
"Banjarharjo, Kabupaten Brebes, Jawa Tengah","1259"
"Banjarmangu, Kabupaten Banjarnegara, Jawa Tengah","509"
"Banjarmasin Barat, Kota Banjarmasin, Kalimantan Selatan","504"
"Banjarmasin Selatan, Kota Banjarmasin, Kalimantan Selatan","505"
"Banjarmasin Tengah, Kota Banjarmasin, Kalimantan Selatan","506"
"Banjarmasin Timur, Kota Banjarmasin, Kalimantan Selatan","507"
"Banjarmasin Utara, Kota Banjarmasin, Kalimantan Selatan","508"
"Banjarnegara, Kabupaten Banjarnegara, Jawa Tengah","510"
"Banjarsari, Kabupaten Ciamis, Jawa Barat","1379"
"Banjarsari, Kabupaten Lebak, Banten","3298"
"Banjarsari, Kota Surakarta (Solo), Jawa Tengah","6162"
"Banjarwangi, Kabupaten Garut, Jawa Barat","1711"
"Banjit, Kabupaten Way Kanan, Lampung","6872"
"Bansari, Kabupaten Temanggung, Jawa Tengah","6561"
"Bantaeng, Kabupaten Bantaeng, Sulawesi Selatan","529"
"Bantan, Kabupaten Bengkalis, Riau","807"
"Bantar Gebang, Kota Bekasi, Jawa Barat","749"
"Bantaran, Kabupaten Probolinggo, Jawa Timur","5141"
"Bantarbolang, Kabupaten Pemalang, Jawa Tengah","4939"
"Bantargadung, Kabupaten Sukabumi, Jawa Barat","5918"
"Bantarkalong, Kabupaten Tasikmalaya, Jawa Barat","6436"
"Bantarkawung, Kabupaten Brebes, Jawa Tengah","1260"
"Bantarsari, Kabupaten Cilacap, Jawa Tengah","1438"
"Bantarujeg, Kabupaten Majalengka, Jawa Barat","3555"
"Bantimurung, Kabupaten Maros, Sulawesi Selatan","3862"
"Bantul, Kabupaten Bantul, DI Yogyakarta","539"
"Bantur, Kabupaten Malang, Jawa Timur","3602"
"Banua Lawas, Kabupaten Tabalong, Kalimantan Selatan","6167"
"Banuhampu, Kabupaten Agam, Sumatera Barat","177"
"Banyakan, Kabupaten Kediri, Jawa Timur","2498"
"Banyu Anyar, Kabupaten Probolinggo, Jawa Timur","5142"
"Banyuasin I, Kabupaten Banyuasin, Sumatera Selatan","556"
"Banyuasin II, Kabupaten Banyuasin, Sumatera Selatan","557"
"Banyuasin III, Kabupaten Banyuasin, Sumatera Selatan","558"
"Banyuates, Kabupaten Sampang, Jawa Timur","5394"
"Banyubiru, Kabupaten Semarang, Jawa Tengah","5482"
"Banyudono, Kabupaten Boyolali, Jawa Tengah","1242"
"Banyuglugur, Kabupaten Situbondo, Jawa Timur","5764"
"Banyuke Hulu, Kabupaten Landak, Kalimantan Barat","3248"
"Banyumanik, Kota Semarang, Jawa Tengah","5498"
"Banyumas, Kabupaten Banyumas, Jawa Tengah","574"
"Banyumas, Kabupaten Pringsewu, Lampung","5134"
"Banyuputih, Kabupaten Batang, Jawa Tengah","686"
"Banyuputih, Kabupaten Situbondo, Jawa Timur","5765"
"Banyuresmi, Kabupaten Garut, Jawa Barat","1712"
"Banyusari, Kabupaten Karawang, Jawa Barat","2378"
"Banyuurip, Kabupaten Purworejo, Jawa Tengah","5235"
"Banyuwangi, Kabupaten Banyuwangi, Jawa Timur","601"
"Baolan, Kabupaten Toli-Toli, Sulawesi Tengah","6677"
"Bara, Kota Palopo, Sulawesi Selatan","4625"
"Barabai, Kabupaten Hulu Sungai Tengah, Kalimantan Selatan","1985"
"Baradatu, Kabupaten Way Kanan, Lampung","6873"
"Baraka, Kabupaten Enrekang, Sulawesi Selatan","1673"
"Barambai, Kabupaten Barito Kuala, Kalimantan Selatan","628"
"Barangin, Kota Sawah Lunto, Sumatera Barat","5443"
"Barangka, Kabupaten Muna, Sulawesi Tenggara","4157"
"Baranti, Kabupaten Sidenreng Rappang/Rapang, Sulawesi Selatan","5620"
"Baras, Kabupaten Mamuju Utara, Sulawesi Barat","3758"
"Barat, Kabupaten Magetan, Jawa Timur","3535"
"Barebbo, Kabupaten Bone, Sulawesi Selatan","1175"
"Baregbeg, Kabupaten Ciamis, Jawa Barat","1380"
"Bareng, Kabupaten Jombang, Jawa Timur","2265"
"Barito Tuhup Raya, Kabupaten Murung Raya, Kalimantan Tengah","4190"
"Baroko, Kabupaten Enrekang, Sulawesi Selatan","1674"
"Barombong, Kabupaten Gowa, Sulawesi Selatan","1812"
"Baron, Kabupaten Nganjuk, Jawa Timur","4324"
"Barong Tongkok, Kabupaten Kutai Barat, Kalimantan Timur","3004"
"Baros, Kabupaten Serang, Banten","5542"
"Baros, Kota Sukabumi, Jawa Barat","5965"
"Barru, Kabupaten Barru, Sulawesi Selatan","667"
"Baruga, Kota Kendari, Sulawesi Tenggara","2554"
"Barumun Selatan, Kabupaten Padang Lawas, Sumatera Utara","4547"
"Barumun Tengah, Kabupaten Padang Lawas, Sumatera Utara","4548"
"Barumun, Kabupaten Padang Lawas, Sumatera Utara","4546"
"Baruppu, Kabupaten Toraja Utara, Sulawesi Selatan","6741"
"Barus Jahe, Kabupaten Karo, Sumatera Utara","2420"
"Barus Utara, Kabupaten Tapanuli Tengah, Sumatera Utara","6388"
"Barus, Kabupaten Tapanuli Tengah, Sumatera Utara","6387"
"Basa Ampek Balai Tapan, Kabupaten Pesisir Selatan, Sumatera Barat","4985"
"Basala, Kabupaten Konawe Selatan, Sulawesi Tenggara","2820"
"Basarang, Kabupaten Kapuas, Kalimantan Tengah","2313"
"Basidondo, Kabupaten Toli-Toli, Sulawesi Tengah","6678"
"Baso, Kabupaten Agam, Sumatera Barat","178"
"Basse Sangtempe Utara, Kabupaten Luwu, Sulawesi Selatan","3450"
"Bassesang Tempe (Bastem), Kabupaten Luwu, Sulawesi Selatan","3451"
"Batabual, Kabupaten Buru, Maluku","1337"
"Bataguh, Kabupaten Kapuas, Kalimantan Tengah","2314"
"Batahan, Kabupaten Mandailing Natal, Sumatera Utara","3779"
"Batalaiwaru (Batalaiworu), Kabupaten Muna, Sulawesi Tenggara","4158"
"Batam Kota, Kota Batam, Kepulauan Riau","673"
"Batang Alai Selatan, Kabupaten Hulu Sungai Tengah, Kalimantan Selatan","1986"
"Batang Alai Timur, Kabupaten Hulu Sungai Tengah, Kalimantan Selatan","1987"
"Batang Alai Utara, Kabupaten Hulu Sungai Tengah, Kalimantan Selatan","1988"
"Batang Anai, Kabupaten Padang Pariaman, Sumatera Barat","4570"
"Batang Angkola, Kabupaten Tapanuli Selatan, Sumatera Utara","6377"
"Batang Asai, Kabupaten Sarolangun, Jambi","5434"
"Batang Asam, Kabupaten Tanjung Jabung Barat, Jambi","6343"
"Batang Batang, Kabupaten Sumenep, Jawa Timur","6093"
"Batang Cenaku, Kabupaten Indragiri Hulu, Riau","2036"
"Batang Gansal, Kabupaten Indragiri Hulu, Riau","2037"
"Batang Gasan, Kabupaten Padang Pariaman, Sumatera Barat","4571"
"Batang Kapas, Kabupaten Pesisir Selatan, Sumatera Barat","4986"
"Batang Kuis, Kabupaten Deli Serdang, Sumatera Utara","1538"
"Batang Lubu Sutam, Kabupaten Padang Lawas, Sumatera Utara","4549"
"Batang Lupar, Kabupaten Kapuas Hulu, Kalimantan Barat","2331"
"Batang Masumai, Kabupaten Merangin, Jambi","3940"
"Batang Merangin, Kabupaten Kerinci, Jambi","2689"
"Batang Natal, Kabupaten Mandailing Natal, Sumatera Utara","3780"
"Batang Onang, Kabupaten Padang Lawas Utara, Sumatera Utara","4557"
"Batang Peranap, Kabupaten Indragiri Hulu, Riau","2038"
"Batang Serangan, Kabupaten Langkat, Sumatera Utara","3262"
"Batang Toru, Kabupaten Tapanuli Selatan, Sumatera Utara","6378"
"Batang Tuaka, Kabupaten Indragiri Hilir, Riau","2016"
"Batang, Kabupaten Batang, Jawa Tengah","687"
"Batang, Kabupaten Jeneponto, Sulawesi Selatan","2240"
"Batangan, Kabupaten Pati, Jawa Tengah","4821"
"Batanghari Leko, Kabupaten Musi Banyuasin, Sumatera Selatan","4202"
"Batanghari Nuban, Kabupaten Lampung Timur, Lampung","3202"
"Batanghari, Kabupaten Lampung Timur, Lampung","3201"
"Batangkawa, Kabupaten Lamandau, Kalimantan Tengah","3105"
"Batani, Kabupaten Pegunungan Bintang, Papua","4860"
"Batanta Selatan, Kabupaten Raja Ampat, Papua Barat","5251"
"Batanta Utara, Kabupaten Raja Ampat, Papua Barat","5252"
"Batauga, Kabupaten Buton, Sulawesi Tenggara","1352"
"Batealit, Kabupaten Jepara, Jawa Tengah","2249"
"Batee, Kabupaten Pidie, Nanggroe Aceh Darussalam (NAD)","4999"
"Bathin II Babeko, Kabupaten Bungo, Jambi","1308"
"Bathin II Pelayang, Kabupaten Bungo, Jambi","1309"
"Bathin III Ulu, Kabupaten Bungo, Jambi","1311"
"Bathin III, Kabupaten Bungo, Jambi","1310"
"Bathin VIII (Batin VIII), Kabupaten Sarolangun, Jambi","5435"
"Bati-Bati, Kabupaten Tanah Laut, Kalimantan Selatan","6258"
"Batik Nau, Kabupaten Bengkulu Utara, Bengkulu","867"
"Batin XXIV, Kabupaten Batang Hari, Jambi","701"
"Batipuh Selatan, Kabupaten Tanah Datar, Sumatera Barat","6244"
"Batipuh, Kabupaten Tanah Datar, Sumatera Barat","6243"
"Batom, Kabupaten Pegunungan Bintang, Papua","4861"
"Batu Aji, Kota Batam, Kepulauan Riau","674"
"Batu Ampar, Kabupaten Kubu Raya, Kalimantan Barat","2912"
"Batu Ampar, Kabupaten Kutai Timur, Kalimantan Timur","3043"
"Batu Ampar, Kabupaten Seruyan, Kalimantan Tengah","5592"
"Batu Ampar, Kabupaten Tanah Laut, Kalimantan Selatan","6259"
"Batu Ampar, Kota Batam, Kepulauan Riau","675"
"Batu Atas, Kabupaten Buton, Sulawesi Tenggara","1353"
"Batu Benawa, Kabupaten Hulu Sungai Tengah, Kalimantan Selatan","1989"
"Batu Brak, Kabupaten Lampung Barat, Lampung","3143"
"Batu Engau, Kabupaten Paser, Kalimantan Timur","4783"
"Batu Hampar, Kabupaten Rokan Hilir, Riau","5306"
"Batu Ketulis, Kabupaten Lampung Barat, Lampung","3144"
"Batu Layar, Kabupaten Lombok Barat, Nusa Tenggara Barat (NTB)","3372"
"Batu Mandi, Kabupaten Balangan, Kalimantan Selatan","265"
"Batu Putih, Kabupaten Berau, Kalimantan Timur","879"
"Batu Putih, Kabupaten Kolaka Utara, Sulawesi Tenggara","2772"
"Batu Putih, Kabupaten Timor Tengah Selatan, Nusa Tenggara Timur (NTT)","6602"
"Batu Sopang, Kabupaten Paser, Kalimantan Timur","4784"
"Batu, Kota Batu, Jawa Timur","708"
"Batuan, Kabupaten Sumenep, Jawa Timur","6094"
"Batuceper, Kota Tangerang, Banten","6297"
"Batudaa Pantai, Kabupaten Gorontalo, Gorontalo","1773"
"Batudaa, Kabupaten Gorontalo, Gorontalo","1772"
"Batui Selatan, Kabupaten Banggai, Sulawesi Tengah","388"
"Batui, Kabupaten Banggai, Sulawesi Tengah","387"
"Batujajar, Kabupaten Bandung Barat, Jawa Barat","368"
"Batujaya, Kabupaten Karawang, Jawa Barat","2379"
"Batukara, Kabupaten Muna, Sulawesi Tenggara","4159"
"Batukliang Utara, Kabupaten Lombok Tengah, Nusa Tenggara Barat (NTB)","3383"
"Batukliang, Kabupaten Lombok Tengah, Nusa Tenggara Barat (NTB)","3382"
"Batukuning Lakitan Ulu (BTS)/Cecar, Kabupaten Musi Rawas, Sumatera Selatan","4214"
"Batulanteh, Kabupaten Sumbawa, Nusa Tenggara Barat (NTB)","6035"
"Batulappa, Kabupaten Pinrang, Sulawesi Selatan","5030"
"Batulicin, Kabupaten Tanah Bumbu, Kalimantan Selatan","6234"
"Batumarmar, Kabupaten Pamekasan, Jawa Timur","4642"
"Batununggal, Kota Bandung, Jawa Barat","346"
"Batupoaro, Kota Bau-Bau, Sulawesi Tenggara","718"
"Batuputih, Kabupaten Sumenep, Jawa Timur","6095"
"Batur, Kabupaten Banjarnegara, Jawa Tengah","511"
"Baturaden, Kabupaten Banyumas, Jawa Tengah","575"
"Baturaja Barat, Kabupaten Ogan Komering Ulu, Sumatera Selatan","4471"
"Baturaja Timur, Kabupaten Ogan Komering Ulu, Sumatera Selatan","4472"
"Baturetno, Kabupaten Wonogiri, Jawa Tengah","6885"
"Baturiti, Kabupaten Tabanan, Bali","6179"
"Batuwarno, Kabupaten Wonogiri, Jawa Tengah","6886"
"Baula, Kabupaten Kolaka, Sulawesi Tenggara","2752"
"Baureno, Kabupaten Bojonegoro, Jawa Timur","1069"
"Bawang, Kabupaten Banjarnegara, Jawa Tengah","512"
"Bawang, Kabupaten Batang, Jawa Tengah","688"
"Bawen, Kabupaten Semarang, Jawa Tengah","5483"
"Bawolato, Kabupaten Nias, Sumatera Utara","4362"
"Bayah, Kabupaten Lebak, Banten","3299"
"Bayan, Kabupaten Lombok Utara, Nusa Tenggara Barat (NTB)","3414"
"Bayan, Kabupaten Purworejo, Jawa Tengah","5236"
"Bayang, Kabupaten Pesisir Selatan, Sumatera Barat","4987"
"Bayat, Kabupaten Klaten, Jawa Tengah","2722"
"Bayongbong, Kabupaten Garut, Jawa Barat","1713"
"Bayung Lencir, Kabupaten Musi Banyuasin, Sumatera Selatan","4203"
"Bebandem, Kabupaten Karangasem, Bali","2371"
"Beber, Kabupaten Cirebon, Jawa Barat","1475"
"Bebesen, Kabupaten Aceh Tengah, Nanggroe Aceh Darussalam (NAD)","96"
"Beduai (Beduwai), Kabupaten Sanggau, Kalimantan Barat","5409"
"Bejen, Kabupaten Temanggung, Jawa Tengah","6562"
"Beji, Kabupaten Pasuruan, Jawa Timur","4794"
"Beji, Kota Depok, Jawa Barat","1577"
"Bekasi Barat, Kota Bekasi, Jawa Barat","750"
"Bekasi Selatan, Kota Bekasi, Jawa Barat","751"
"Bekasi Timur, Kota Bekasi, Jawa Barat","752"
"Bekasi Utara, Kota Bekasi, Jawa Barat","753"
"Bekri, Kabupaten Lampung Tengah, Lampung","3177"
"Belah Batuh (Blahbatuh), Kabupaten Gianyar, Bali","1764"
"Belakang Padang, Kota Batam, Kepulauan Riau","676"
"Belalau, Kabupaten Lampung Barat, Lampung","3145"
"Belang, Kabupaten Minahasa Tenggara, Sulawesi Utara","4048"
"Belantikan Raya, Kabupaten Lamandau, Kalimantan Tengah","3106"
"Belat, Kabupaten Karimun, Kepulauan Riau","2408"
"Belawa, Kabupaten Wajo, Sulawesi Selatan","6840"
"Belawang, Kabupaten Barito Kuala, Kalimantan Selatan","629"
"Belik, Kabupaten Pemalang, Jawa Tengah","4940"
"Belimbing Hulu, Kabupaten Melawi, Kalimantan Barat","3928"
"Belimbing, Kabupaten Melawi, Kalimantan Barat","3927"
"Belinyu, Kabupaten Bangka, Bangka Belitung","427"
"Belitang Hilir, Kabupaten Sekadau, Kalimantan Barat","5448"
"Belitang Hulu, Kabupaten Sekadau, Kalimantan Barat","5449"
"Belitang II, Kabupaten Ogan Komering Ulu Timur, Sumatera Selatan","4503"
"Belitang III, Kabupaten Ogan Komering Ulu Timur, Sumatera Selatan","4504"
"Belitang Jaya, Kabupaten Ogan Komering Ulu Timur, Sumatera Selatan","4505"
"Belitang Madang Raya, Kabupaten Ogan Komering Ulu Timur, Sumatera Selatan","4506"
"Belitang Mulya, Kabupaten Ogan Komering Ulu Timur, Sumatera Selatan","4507"
"Belitang, Kabupaten Ogan Komering Ulu Timur, Sumatera Selatan","4502"
"Belitang, Kabupaten Sekadau, Kalimantan Barat","5447"
"Belo, Kabupaten Bima, Nusa Tenggara Barat (NTB)","912"
"Belopa Utara, Kabupaten Luwu, Sulawesi Selatan","3453"
"Belopa, Kabupaten Luwu, Sulawesi Selatan","3452"
"Benai, Kabupaten Kuantan Singingi, Riau","2897"
"Benakat, Kabupaten Muara Enim, Sumatera Selatan","4110"
"Benawa, Kabupaten Yalimo, Papua","6978"
"Benda, Kota Tangerang, Banten","6298"
"Bendahara, Kabupaten Aceh Tamiang, Nanggroe Aceh Darussalam (NAD)","85"
"Bendo, Kabupaten Magetan, Jawa Timur","3536"
"Bendosari, Kabupaten Sukoharjo, Jawa Tengah","5978"
"Bendungan, Kabupaten Trenggalek, Jawa Timur","6759"
"Bener Kelipah, Kabupaten Bener Meriah, Nanggroe Aceh Darussalam (NAD)","798"
"Bener, Kabupaten Purworejo, Jawa Tengah","5237"
"Bengalon, Kabupaten Kutai Timur, Kalimantan Timur","3044"
"Bengkalis, Kabupaten Bengkalis, Riau","808"
"Bengkayang, Kabupaten Bengkayang, Kalimantan Barat","815"
"Bengkong, Kota Batam, Kepulauan Riau","677"
"Bengkunat Belimbing, Kabupaten Pesisir Barat, Lampung","4974"
"Bengkunat, Kabupaten Pesisir Barat, Lampung","4973"
"Bengo, Kabupaten Bone, Sulawesi Selatan","1176"
"Benjeng, Kabupaten Gresik, Jawa Timur","1829"
"Benowo, Kota Surabaya, Jawa Timur","6132"
"Benteng, Kabupaten Selayar (Kepulauan Selayar), Sulawesi Selatan","5454"
"Bentian Besar, Kabupaten Kutai Barat, Kalimantan Timur","3005"
"Benua Kayong, Kabupaten Ketapang, Kalimantan Barat","2703"
"Benua Lima, Kabupaten Barito Timur, Kalimantan Tengah","648"
"Benua, Kabupaten Konawe Selatan, Sulawesi Tenggara","2821"
"Benuki, Kabupaten Mamberamo Raya, Papua","3727"
"Beo Selatan, Kabupaten Kepulauan Talaud, Sulawesi Utara","2654"
"Beo Utara, Kabupaten Kepulauan Talaud, Sulawesi Utara","2655"
"Beo, Kabupaten Kepulauan Talaud, Sulawesi Utara","2653"
"Beoga, Kabupaten Puncak, Papua","5184"
"Berampu (Brampu), Kabupaten Dairi, Sumatera Utara","1517"
"Beraur, Kabupaten Sorong, Papua Barat","5828"
"Berbah, Kabupaten Sleman, DI Yogyakarta","5779"
"Berbak, Kabupaten Tanjung Jabung Timur, Jambi","6356"
"Berbek, Kabupaten Nganjuk, Jawa Timur","4325"
"Bergas, Kabupaten Semarang, Jawa Tengah","5484"
"Beringin, Kabupaten Deli Serdang, Sumatera Utara","1539"
"Bermani Ilir, Kabupaten Kepahiang, Bengkulu","2563"
"Bermani Ulu Raya, Kabupaten Rejang Lebong, Bengkulu","5275"
"Bermani Ulu, Kabupaten Rejang Lebong, Bengkulu","5274"
"Beruntung Baru, Kabupaten Banjar, Kalimantan Selatan","479"
"Besitang, Kabupaten Langkat, Sumatera Utara","3263"
"Besuk, Kabupaten Probolinggo, Jawa Timur","5143"
"Besuki, Kabupaten Situbondo, Jawa Timur","5766"
"Besuki, Kabupaten Tulungagung, Jawa Timur","6822"
"Besulutu, Kabupaten Konawe, Sulawesi Tenggara","2791"
"Betara, Kabupaten Tanjung Jabung Barat, Jambi","6344"
"Betayau, Kabupaten Tana Tidung, Kalimantan Utara","6210"
"Betcbamu, Kabupaten Asmat, Papua","243"
"Betoambari, Kota Bau-Bau, Sulawesi Tenggara","719"
"Betung, Kabupaten Banyuasin, Sumatera Selatan","559"
"Beutong Ateuh Banggalang, Kabupaten Nagan Raya, Nanggroe Aceh Darussalam (NAD)","4251"
"Beutong, Kabupaten Nagan Raya, Nanggroe Aceh Darussalam (NAD)","4250"
"Bewani, Kabupaten Tolikara, Papua","6690"
"Biak Barat, Kabupaten Biak Numfor, Papua","894"
"Biak Kota, Kabupaten Biak Numfor, Papua","895"
"Biak Timur, Kabupaten Biak Numfor, Papua","896"
"Biak Utara, Kabupaten Biak Numfor, Papua","897"
"Biandoga, Kabupaten Intan Jaya, Papua","2082"
"Biaro, Kabupaten Kepulauan Siau Tagulandang Biaro (Sitaro), Sulawesi Utara","2624"
"Biatan, Kabupaten Berau, Kalimantan Timur","880"
"Biau, Kabupaten Buol, Sulawesi Tengah","1325"
"Biau, Kabupaten Gorontalo Utara, Gorontalo","1801"
"Bibida, Kabupaten Paniai, Papua","4721"
"Biboki Anleu, Kabupaten Timor Tengah Utara, Nusa Tenggara Timur (NTT)","6628"
"Biboki Feotleu, Kabupaten Timor Tengah Utara, Nusa Tenggara Timur (NTT)","6629"
"Biboki Moenleu, Kabupaten Timor Tengah Utara, Nusa Tenggara Timur (NTT)","6630"
"Biboki Selatan, Kabupaten Timor Tengah Utara, Nusa Tenggara Timur (NTT)","6631"
"Biboki Tan Pah, Kabupaten Timor Tengah Utara, Nusa Tenggara Timur (NTT)","6632"
"Biboki Utara, Kabupaten Timor Tengah Utara, Nusa Tenggara Timur (NTT)","6633"
"Biduk-Biduk, Kabupaten Berau, Kalimantan Timur","881"
"Bies, Kabupaten Aceh Tengah, Nanggroe Aceh Darussalam (NAD)","97"
"Bika, Kabupaten Kapuas Hulu, Kalimantan Barat","2332"
"Bikomi Nilulat, Kabupaten Timor Tengah Utara, Nusa Tenggara Timur (NTT)","6634"
"Bikomi Selatan, Kabupaten Timor Tengah Utara, Nusa Tenggara Timur (NTT)","6635"
"Bikomi Tengah, Kabupaten Timor Tengah Utara, Nusa Tenggara Timur (NTT)","6636"
"Bikomi Utara, Kabupaten Timor Tengah Utara, Nusa Tenggara Timur (NTT)","6637"
"Bilah Barat, Kabupaten Labuhan Batu, Sumatera Utara","3061"
"Bilah Hilir, Kabupaten Labuhan Batu, Sumatera Utara","3062"
